Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,Has_Cabin,Title,FamilySize,IsAlone,AgeBin,FareBin,Survived
2,0,-0.38461538461538464,1,0,0.49384923350670684,2,0,3,1.0,0,2,2,1
2,1,1.9230769230769231,0,0,-0.019427525321653445,2,0,4,0.0,1,3,1,0
1,0,0.15384615384615385,0,2,6.4336033739392295,2,1,1,2.0,0,2,3,1
1,0,0.8461538461538461,1,1,5.134726594579798,0,1,3,2.0,0,3,3,1
3,1,-0.5384615384615384,0,0,-0.3081457021626061,2,0,2,0.0,1,2,0,0
3,1,-0.15384615384615385,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
2,0,0.07692307692307693,0,0,-0.090003079660553,1,0,1,0.0,1,2,1,1
2,0,-0.5384615384615384,1,1,0.622168423213797,2,0,3,2.0,0,2,2,1
3,1,0.0,8,2,2.3566161374212977,2,0,2,10.0,0,2,3,0
1,0,0.5384615384615384,0,0,5.183201307144813,0,1,1,0.0,1,3,3,1
3,1,2.4615384615384617,0,0,-0.351453428688749,2,0,2,0.0,1,4,0,0
2,0,0.5384615384615384,0,0,-0.06220058855735014,2,1,3,0.0,1,3,1,1
3,0,0.15384615384615385,1,1,0.2596667122912674,2,0,3,2.0,0,2,2,1
1,0,-1.0,0,1,1.8616975773336986,0,1,1,1.0,0,1,3,1
3,0,-0.5384615384615384,2,0,0.37622330960854095,1,0,1,2.0,0,2,2,1
1,1,1.2692307692307692,0,0,0.6007818915959486,2,1,2,0.0,1,3,2,0
1,1,0.6923076923076923,0,1,5.945810806186698,2,1,2,1.0,0,3,3,0
3,1,-1.0,2,0,0.15166472762113334,2,0,2,2.0,0,1,2,0
1,0,0.46153846153846156,1,0,5.098369490829456,2,0,3,1.0,0,2,3,1
3,1,0.0,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
1,1,0.0,1,0,2.2304356008759925,2,1,2,1.0,0,2,3,0
1,0,0.9230769230769231,0,0,5.134726594579798,0,1,1,0.0,1,3,3,1
3,1,1.2307692307692308,0,0,-0.27392725157404874,2,0,2,0.0,1,3,1,1
1,1,1.2307692307692308,0,0,0.9001933342458255,2,1,2,0.0,1,3,3,0
2,1,-2.076923076923077,1,1,0.49384923350670684,2,1,0,2.0,0,0,2,1
1,0,-0.38461538461538464,3,2,10.631065220366823,2,1,1,5.0,0,2,3,1
2,1,-0.07692307692307693,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
2,1,-0.3076923076923077,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
2,1,0.5384615384615384,0,0,-0.06220058855735014,2,0,2,0.0,1,3,1,0
2,0,-0.38461538461538464,0,0,-0.06220058855735014,2,1,1,0.0,1,2,1,1
2,0,0.8461538461538461,0,0,-0.06220058855735014,2,0,1,0.0,1,3,1,1
3,0,0.46153846153846156,1,0,0.07039590747330968,2,0,3,1.0,0,2,2,1
3,1,-2.0,1,1,0.06184129482617029,2,0,0,2.0,0,0,2,1
3,1,1.0,0,0,-0.24772875034218456,2,0,2,0.0,1,3,1,0
3,1,-0.46153846153846156,0,0,-0.22366890227210517,2,0,2,0.0,1,2,1,0
1,1,0.0,0,0,0.8788068026279771,2,1,2,0.0,1,2,3,0
3,1,-1.0769230769230769,1,1,-0.30903538187790863,0,0,2,2.0,0,1,0,0
3,1,-0.3076923076923077,1,0,0.143110114973994,2,0,2,1.0,0,2,2,0
3,1,0.0,0,0,-0.30921502874349854,0,0,2,0.0,1,2,0,0
3,1,-0.07692307692307693,0,0,-0.21190630988228856,2,0,2,0.0,1,2,1,0
1,0,-0.5384615384615384,0,1,1.7342680673419109,2,1,1,1.0,0,2,3,1
2,0,0.6923076923076923,0,0,-0.06220058855735014,2,0,1,0.0,1,3,1,0
3,0,-0.5384615384615384,0,0,-0.28123289077470576,1,0,1,0.0,1,2,0,1
3,0,-0.5384615384615384,0,0,-0.28123289077470576,1,0,1,0.0,1,2,0,1
3,1,0.8461538461538461,1,4,0.5751180536545305,2,0,2,5.0,0,3,2,0
2,1,0.0,1,0,0.5674531207226937,0,0,2,1.0,0,2,2,0
3,0,1.2307692307692308,0,1,0.0,0,0,3,1.0,0,3,1,0
3,1,0.46153846153846156,0,0,-0.3167003148097455,2,0,2,0.0,1,2,0,0
3,1,0.0,1,0,0.04473206953189159,1,0,2,1.0,0,2,2,0
3,1,0.07692307692307693,0,0,-0.3081457021626061,2,0,2,0.0,1,2,0,0
1,0,2.3846153846153846,1,0,2.600422597864769,0,1,3,1.0,0,3,3,1
3,0,0.46153846153846156,0,0,-0.30903538187790863,0,0,3,0.0,1,2,0,1
3,0,-0.5384615384615384,0,0,-0.28675917054475775,1,0,1,0.0,1,2,0,1
1,0,-0.38461538461538464,0,0,2.3459228716123737,0,1,3,0.0,1,2,3,1
1,1,-0.3076923076923077,1,0,1.753160929373118,0,1,2,1.0,0,2,3,1
3,1,-0.8461538461538461,1,0,-0.34040514645496855,2,0,2,1.0,0,1,0,0
3,1,-0.7692307692307693,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
1,1,-0.5384615384615384,0,0,5.183201307144813,0,0,2,0.0,1,2,3,0
3,0,-2.0,3,1,0.28319189707090064,2,0,1,4.0,0,0,2,0
1,0,0.46153846153846156,1,0,2.8964464139063786,0,0,3,1.0,0,2,3,1
3,0,-0.5384615384615384,0,0,-0.3081457021626061,2,0,1,0.0,1,2,0,1
1,1,-0.15384615384615385,0,2,8.428252463728443,0,1,2,2.0,0,2,3,0
3,1,-0.6923076923076923,0,0,-0.44662349438817417,0,0,2,0.0,1,2,0,0
3,1,-0.7692307692307693,0,0,-0.2856898439638653,2,0,2,0.0,1,2,0,0
1,0,1.0,0,0,9.113690802080484,0,0,1,0.0,1,3,3,1
3,0,-2.1538461538461537,0,2,0.055070318915959475,0,0,1,2.0,0,0,2,1
3,1,0.23076923076923078,0,0,-0.27927388447851087,2,0,2,0.0,1,2,1,0
1,0,0.46153846153846156,1,0,1.605948877634821,2,0,3,1.0,0,2,3,1
3,1,0.0,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
2,1,-0.8461538461538461,0,0,2.5255697372022996,2,0,2,0.0,1,1,3,0
3,1,-2.1538461538461537,5,2,1.3878062551327677,2,0,0,7.0,0,0,3,0
2,0,0.5384615384615384,0,0,-0.06220058855735014,2,0,1,0.0,1,3,1,1
3,1,0.0,0,0,-0.28764885026006026,1,0,2,0.0,1,2,0,0
2,0,-0.9230769230769231,0,0,-0.10497365179304682,0,0,1,0.0,1,1,1,1
1,1,0.5384615384615384,1,2,4.514517177662196,2,1,2,3.0,0,3,3,1
3,1,-0.6153846153846154,0,0,-0.28480016424856286,2,0,2,0.0,1,2,0,1
3,1,-0.07692307692307693,2,0,-0.27927388447851087,2,0,2,2.0,0,2,1,0
1,0,-0.46153846153846156,1,0,4.226868327402136,0,1,1,1.0,0,2,3,1
3,0,-0.38461538461538464,0,2,0.0960597454147276,2,1,3,2.0,0,2,2,1
3,1,-0.5384615384615384,0,0,-0.28480016424856286,2,0,2,0.0,1,2,0,0
3,0,0.15384615384615385,0,0,-0.2823022173555982,2,0,1,0.0,1,2,0,0
2,1,1.3076923076923077,0,0,0.49384923350670684,2,0,2,0.0,1,3,2,0
2,1,-0.46153846153846156,0,0,-0.16913324664659188,2,0,4,0.0,1,2,1,0
2,0,-0.07692307692307693,0,0,-0.07717116068984396,2,0,3,0.0,1,2,1,1
3,1,0.7692307692307693,0,0,-0.27927388447851087,2,0,2,0.0,1,3,1,1
3,1,-0.23076923076923078,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,0,-0.6153846153846154,1,0,-0.19800506433068715,2,0,1,1.0,0,2,1,0
3,1,-0.07692307692307693,1,0,0.05970264166438542,2,0,2,1.0,0,2,2,0
3,0,-0.6923076923076923,0,0,-0.24772875034218456,2,0,1,0.0,1,2,1,0
2,1,0.38461538461538464,1,0,0.2799839173282234,2,0,2,1.0,0,2,2,0
3,1,1.6923076923076923,0,0,-0.28675917054475775,2,0,2,0.0,1,3,0,0
2,1,-2.0,1,1,0.18374452504790584,2,0,0,2.0,0,0,2,1
3,1,-0.6153846153846154,0,0,-0.2856898439638653,2,0,2,0.0,1,2,0,0
3,0,-0.5384615384615384,3,1,0.4710383588831098,2,0,1,4.0,0,2,2,0
3,1,0.0,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
3,1,0.0,0,0,-0.32489991103202853,1,0,2,0.0,1,2,0,0
1,0,0.3076923076923077,1,0,3.231325280591295,1,1,1,1.0,0,2,3,1
2,1,0.0,0,0,-0.6182504106214072,2,0,2,0.0,1,2,0,0
3,1,1.1538461538461537,0,0,-0.27927388447851087,2,0,2,0.0,1,3,1,1
3,0,0.46153846153846156,0,0,-0.27392725157404874,2,0,3,0.0,1,2,1,0
2,0,0.38461538461538464,1,1,0.7718741445387354,2,0,3,2.0,0,2,3,1
2,0,-0.8461538461538461,0,2,-0.06220058855735014,2,0,1,2.0,0,1,1,1
2,1,0.07692307692307693,0,0,-0.06220058855735014,2,0,2,0.0,1,2,1,0
3,0,-1.4615384615384615,0,2,0.4147190665206679,2,0,1,2.0,0,0,2,0
3,1,0.0,0,0,-0.28052285792499315,0,0,2,0.0,1,2,0,0
3,1,-0.6153846153846154,0,0,-0.2874734807007939,1,0,2,0.0,1,2,0,0
3,1,0.0,0,0,-0.28141253764029567,2,0,2,0.0,1,2,0,0
3,0,-0.07692307692307693,1,1,-0.0023183000273747523,2,0,3,2.0,0,2,1,0
3,1,-0.8461538461538461,1,1,0.2463001300301122,2,0,2,2.0,0,1,2,0
3,1,0.0,0,0,-0.3081457021626061,2,0,2,0.0,1,2,0,0
2,0,-0.07692307692307693,1,0,0.49384923350670684,2,0,3,1.0,0,2,2,1
2,0,-0.7692307692307693,0,0,0.49384923350670684,2,0,1,0.0,1,2,2,1
3,1,0.0,0,0,-0.28675917054475775,1,0,2,0.0,1,2,0,0
3,1,0.23076923076923078,0,0,-0.27392725157404874,2,1,2,0.0,1,2,1,1
1,1,-0.07692307692307693,0,0,0.5173744182863401,2,1,2,0.0,1,2,2,1
3,0,0.46153846153846156,1,0,0.07039590747330968,2,0,3,1.0,0,2,2,1
2,0,1.0,1,0,0.49384923350670684,2,0,3,1.0,0,3,2,1
3,1,-0.9230769230769231,0,0,-0.3134923350670682,2,0,2,0.0,1,1,0,0
1,1,1.6153846153846154,1,0,1.772763824254038,2,1,2,1.0,0,3,3,0
1,0,-1.1538461538461537,1,2,4.514517177662196,2,1,1,3.0,0,1,3,1
3,0,-0.6153846153846154,2,2,0.8520736381056667,2,0,1,4.0,0,2,3,0
2,0,-0.38461538461538464,2,3,0.18374452504790584,2,0,3,5.0,0,2,2,1
1,1,2.6923076923076925,1,4,10.631065220366823,2,1,2,5.0,0,4,3,0
2,1,0.15384615384615385,0,0,-0.16913324664659188,2,0,2,0.0,1,2,1,0
2,0,1.2307692307692308,1,1,0.504542499315631,2,0,3,2.0,0,3,2,1
3,1,-0.6923076923076923,0,0,-0.21190630988228856,2,0,2,0.0,1,2,1,0
3,1,-0.3076923076923077,1,0,-0.2856898439638653,2,0,2,1.0,0,2,0,0
2,0,-0.07692307692307693,0,0,-0.06220058855735014,2,0,1,0.0,1,2,1,1
3,1,0.0,0,0,-0.27125393512181767,2,0,2,0.0,1,2,1,1
1,1,-1.9230769230769231,0,2,2.8830798316452233,2,1,0,2.0,0,0,3,1
2,0,-1.2307692307692308,0,1,0.21582432247467837,2,0,1,1.0,0,1,2,1
1,1,0.38461538461538464,0,0,0.5173744182863401,2,0,2,0.0,1,2,2,1
3,0,-1.8461538461538463,2,1,0.2054860730906104,0,0,1,3.0,0,0,2,1
1,1,1.7692307692307692,0,0,0.686328018067342,2,1,4,0.0,1,3,2,1
2,1,0.5384615384615384,1,2,0.568702094169176,2,0,2,3.0,0,3,2,0
3,1,0.0,1,0,0.23578651108677798,2,0,2,1.0,0,2,2,0
1,1,0.07692307692307693,0,0,0.568702094169176,0,1,2,0.0,1,2,2,0
1,1,1.5384615384615385,1,0,3.1930091705447583,0,1,2,1.0,0,3,3,1
3,1,0.0,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,1,0.0,0,0,-0.28052285792499315,0,0,2,0.0,1,2,0,1
1,1,2.769230769230769,0,0,0.5173744182863401,2,1,2,0.0,1,4,2,0
1,0,0.46153846153846156,1,0,1.6000675814399123,2,1,3,1.0,0,2,3,1
2,0,1.6153846153846154,0,0,-0.16913324664659188,2,0,1,0.0,1,3,1,1
3,1,0.0,0,0,-0.28675917054475775,1,0,2,0.0,1,2,0,0
1,1,1.4615384615384615,0,0,0.5173744182863401,2,1,2,0.0,1,3,2,1
3,1,0.38461538461538464,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
1,1,1.3846153846153846,0,0,1.0285125239529156,2,1,2,0.0,1,3,3,0
2,1,1.4615384615384615,0,0,-0.06220058855735014,2,0,2,0.0,1,3,1,0
3,1,0.0,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,1,0.6923076923076923,0,0,-0.3167003148097455,2,0,2,0.0,1,3,0,0
2,1,0.0,0,0,-0.6182504106214072,2,0,2,0.0,1,2,0,0
1,1,2.076923076923077,0,0,0.5173744182863401,2,0,2,0.0,1,3,2,0
3,1,0.0,0,0,-0.28782849712565023,1,0,2,0.0,1,2,0,0
3,0,-2.173076923076923,2,1,0.2054860730906104,0,0,1,3.0,0,0,2,1
3,1,0.0,0,0,-0.3081457021626061,2,0,2,0.0,1,2,0,0
3,1,0.6923076923076923,0,0,-0.24772875034218456,2,0,2,0.0,1,3,1,0
2,0,0.3076923076923077,1,2,0.568702094169176,2,0,3,3.0,0,2,2,1
2,0,-0.46153846153846156,0,0,-0.028337154393649044,0,1,3,0.0,1,2,1,1
3,0,-0.5384615384615384,0,0,-0.1974704010402409,2,0,1,0.0,1,2,1,0
1,1,0.0,0,0,1.605948877634821,2,1,2,0.0,1,2,3,0
2,1,0.38461538461538464,1,0,0.2799839173282234,2,0,2,1.0,0,2,2,0
3,1,0.0,1,0,-0.3168799616753354,2,0,2,1.0,0,2,0,0
3,1,-0.5384615384615384,0,0,-0.29656275663837944,2,0,2,0.0,1,2,0,0
3,0,-2.076923076923077,0,1,-0.09267639611278404,2,0,1,1.0,0,0,1,1
3,1,-1.5384615384615385,5,2,1.3878062551327677,2,0,0,7.0,0,0,3,0
2,1,0.0,0,0,-0.6182504106214072,2,0,2,0.0,1,2,0,0
3,1,1.6153846153846154,0,0,-0.27392725157404874,2,0,2,0.0,1,3,1,0
3,0,2.6153846153846154,0,0,-0.2081636668491651,2,0,3,0.0,1,4,1,1
1,1,-0.3076923076923077,1,0,3.2774859704352592,0,1,2,1.0,0,2,3,1
3,0,-0.5384615384615384,3,1,0.4710383588831098,2,0,1,4.0,0,2,2,0
1,0,0.46153846153846156,1,0,3.231325280591295,2,1,3,1.0,0,2,3,1
1,1,2.230769230769231,0,0,0.6521095674787846,0,1,2,0.0,1,3,2,0
3,1,0.07692307692307693,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,1,-1.5384615384615385,1,1,0.06184129482617029,2,0,0,2.0,0,0,2,1
3,1,0.0,1,0,0.23578651108677798,2,0,2,1.0,0,2,2,0
3,1,-0.6153846153846154,0,0,-0.3081457021626061,2,0,2,0.0,1,2,0,0
1,1,2.0,0,0,0.686328018067342,2,1,2,0.0,1,3,2,0
1,1,3.230769230769231,0,0,1.4991958664111689,0,0,2,0.0,1,4,3,0
3,1,-0.6153846153846154,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,1,0.0,0,0,0.00017536955926632762,0,0,2,0.0,1,2,2,0
1,0,1.9230769230769231,1,0,2.729456097727895,0,1,1,1.0,0,3,3,1
3,1,0.0,0,0,0.027622844237612902,2,0,2,0.0,1,2,2,0
1,0,-0.3076923076923077,1,2,5.864007322748426,2,1,3,3.0,0,2,3,0
3,1,-0.38461538461538464,0,0,-0.28480016424856286,2,0,2,0.0,1,2,0,0
3,1,-0.9230769230769231,0,0,-0.24772875034218456,2,0,2,0.0,1,1,1,0
3,0,-0.6153846153846154,0,0,-0.28675917054475775,1,0,1,0.0,1,2,0,0
3,0,-0.5384615384615384,0,0,-0.2919261565836299,1,0,1,0.0,1,2,0,0
3,0,0.6153846153846154,0,0,-0.2081636668491651,2,0,1,0.0,1,3,1,0
1,0,-1.0,0,0,3.0816195592663567,2,1,1,0.0,1,1,3,1
1,1,-0.8461538461538461,1,0,4.039736175745963,0,1,2,1.0,0,1,3,0
2,0,0.3076923076923077,0,2,0.49384923350670684,2,0,3,2.0,0,2,2,1
1,1,0.0,0,0,0.5173744182863401,2,0,2,0.0,1,2,2,1
3,1,-0.07692307692307693,0,0,0.3452128387626608,2,0,2,0.0,1,2,2,0
3,1,-0.23076923076923078,0,0,1.7982480153298661,2,0,2,0.0,1,2,3,1
3,1,0.0,0,0,-0.28675917054475775,1,0,2,0.0,1,2,0,1
3,1,0.0,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
1,1,0.5384615384615384,0,0,0.5061464891869697,2,1,2,0.0,1,3,2,1
1,0,1.9230769230769231,1,0,1.9224695455789764,0,0,3,1.0,0,3,3,1
3,1,-0.38461538461538464,0,0,-0.29763208321927187,2,0,2,0.0,1,2,0,0
1,1,1.3846153846153846,0,0,0.8369234191075829,2,1,2,0.0,1,3,3,0
2,0,0.38461538461538464,0,0,-0.16913324664659188,2,1,3,0.0,1,2,1,1
3,1,0.0,0,0,0.4147190665206679,1,0,2,0.0,1,2,2,0
2,0,0.5384615384615384,1,0,0.49384923350670684,2,0,3,1.0,0,3,2,1
3,1,0.23076923076923078,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
1,0,0.07692307692307693,0,0,3.3810310019162335,2,1,1,0.0,1,2,3,1
3,1,-0.5384615384615384,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
3,1,0.0,0,0,-0.30921502874349854,0,0,2,0.0,1,2,0,0
1,0,1.1538461538461537,0,1,1.8616975773336986,0,1,3,1.0,0,3,3,1
3,1,0.0,0,0,-0.30903538187790863,0,0,2,0.0,1,2,0,0
3,1,0.8846153846153846,0,0,-0.28675917054475775,1,0,2,0.0,1,3,0,0
2,0,1.6153846153846154,0,0,-0.16913324664659188,2,0,1,0.0,1,3,1,1
1,1,0.0,0,0,8.867925335340816,2,1,2,0.0,1,2,3,0
3,1,0.7692307692307693,0,0,-0.27927388447851087,2,0,2,0.0,1,3,1,0
2,1,-0.46153846153846156,2,1,-0.12636018341089517,2,0,2,3.0,0,2,1,0
2,0,-2.076923076923077,1,1,0.49384923350670684,2,0,1,2.0,0,0,2,1
3,1,0.0,0,0,-0.30903538187790863,0,0,2,0.0,1,2,0,0
3,1,-0.9230769230769231,1,1,-0.30903538187790863,0,0,2,2.0,0,1,0,0
3,0,0.46153846153846156,0,2,0.3380825691212702,0,0,3,2.0,0,2,2,1
3,0,0.07692307692307693,0,0,-0.24772875034218456,2,0,1,0.0,1,2,1,0
2,0,-1.6923076923076923,0,2,0.504542499315631,2,0,1,2.0,0,0,2,1
1,1,1.2307692307692308,0,0,0.5173744182863401,2,1,4,0.0,1,3,2,0
1,0,0.07692307692307693,0,0,3.933872844237613,0,0,1,0.0,1,2,3,1
3,1,0.0,0,0,0.0019590062961949016,2,0,2,0.0,1,2,2,0
1,0,-0.5384615384615384,0,2,1.4990162195455792,0,1,1,2.0,0,2,3,1
1,0,0.5384615384615384,0,2,2.4186370791130583,2,1,1,2.0,0,3,3,1
3,0,-1.5384615384615385,4,2,0.7194771420750069,2,0,1,6.0,0,0,2,0
3,0,-1.3846153846153846,4,2,0.7194771420750069,2,0,1,6.0,0,0,2,0
2,1,0.23076923076923078,1,0,0.49384923350670684,2,0,2,1.0,0,2,2,1
1,1,1.6153846153846154,1,0,3.933872844237613,0,1,2,1.0,0,3,3,0
1,1,2.6923076923076925,0,0,0.49384923350670684,2,0,2,0.0,1,4,2,0
2,0,-0.7692307692307693,1,0,0.49384923350670684,2,0,3,1.0,0,2,2,1
2,1,0.0,0,0,-0.02530882151656171,0,0,2,0.0,1,2,1,1
3,1,0.3076923076923077,1,1,0.2596667122912674,2,0,2,2.0,0,2,2,0
2,1,-1.6153846153846154,1,1,0.9536596632904463,2,0,0,2.0,0,0,3,1
1,1,-0.9230769230769231,0,2,4.12456799206132,0,1,2,2.0,0,1,3,1
2,1,-0.15384615384615385,0,0,0.49384923350670684,2,0,2,0.0,1,2,2,0
3,1,0.0,0,0,-0.2833715439364906,1,0,2,0.0,1,2,0,0
3,1,-0.5384615384615384,0,0,-0.30921502874349854,0,0,2,0.0,1,2,0,1
3,0,-0.5384615384615384,0,0,-0.2856898439638653,2,0,1,0.0,1,2,0,1
1,1,2.5384615384615383,0,0,0.5173744182863401,2,0,2,0.0,1,4,2,0
1,0,1.4615384615384615,1,0,1.075562893512182,0,1,4,1.0,0,3,3,1
1,1,0.0,0,0,9.113690802080484,0,0,2,0.0,1,2,3,0
1,0,0.7692307692307693,1,1,2.7886240761018346,2,1,3,2.0,0,3,3,1
3,0,0.5384615384615384,1,0,0.12600088967971526,2,0,3,1.0,0,3,2,1
3,1,0.0,0,0,-0.28675917054475775,1,0,2,0.0,1,2,0,0
3,1,0.8461538461538461,0,0,-0.28052285792499315,2,0,2,0.0,1,3,0,0
2,1,-0.07692307692307693,0,0,-0.04081405693950179,2,0,2,0.0,1,2,1,0
3,1,0.0,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,0,-0.5384615384615384,0,0,-0.27392725157404874,2,0,1,0.0,1,2,1,0
3,1,-0.38461538461538464,2,0,0.4147190665206679,2,0,2,2.0,0,2,2,0
3,1,-0.7692307692307693,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
3,0,0.0,0,4,0.28319189707090064,2,0,3,4.0,0,2,2,0
3,1,0.0,0,0,-0.30903538187790863,0,0,2,0.0,1,2,0,0
3,1,0.23076923076923078,0,0,-0.2823022173555982,2,0,2,0.0,1,2,0,1
2,1,2.5384615384615383,0,0,-0.16913324664659188,2,0,2,0.0,1,4,1,1
1,0,1.8461538461538463,2,0,1.58367266630167,2,1,3,2.0,0,3,3,1
1,1,0.5384615384615384,0,0,0.5104237955105393,2,1,2,0.0,1,3,2,1
3,0,-0.5384615384615384,0,0,-0.28675917054475775,1,0,1,0.0,1,2,0,1
3,1,-1.0,0,0,-0.27392725157404874,2,0,2,0.0,1,1,1,0
3,1,-0.7692307692307693,0,0,0.0019590062961949016,2,0,2,0.0,1,2,2,0
2,0,0.38461538461538464,0,0,-0.06220058855735014,2,0,1,0.0,1,2,1,1
1,0,0.7692307692307693,1,0,1.772763824254038,2,1,3,1.0,0,3,3,1
3,0,0.46153846153846156,1,0,0.00017536955926632762,0,0,3,1.0,0,2,2,0
3,1,0.23076923076923078,0,0,-0.27927388447851087,2,0,2,0.0,1,2,1,1
2,0,-0.3076923076923077,1,1,0.6649414864494937,2,0,1,2.0,0,2,2,1
1,0,0.7692307692307693,1,1,4.12456799206132,0,1,3,2.0,0,3,3,1
2,1,1.9230769230769231,0,0,0.49384923350670684,2,0,2,0.0,1,3,2,0
1,1,0.5384615384615384,0,0,1.0980187517109226,0,1,2,0.0,1,3,3,0
3,1,0.0,0,0,-0.2455900971803997,0,0,2,0.0,1,2,1,0
1,0,-0.8461538461538461,0,2,2.7886240761018346,2,1,1,2.0,0,1,3,1
2,1,1.3846153846153846,0,0,0.023345537914043247,2,0,2,0.0,1,3,2,0
1,1,2.3846153846153846,1,1,2.769376197645771,0,1,2,2.0,0,3,3,1
3,1,-0.5384615384615384,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,1,0.0,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
3,1,0.46153846153846156,0,0,-0.3134923350670682,2,0,2,0.0,1,2,0,0
1,0,1.7692307692307692,1,0,2.729456097727895,0,1,3,1.0,0,3,3,1
3,1,1.3846153846153846,0,0,-0.3081457021626061,2,0,2,0.0,1,3,0,0
3,0,-0.5384615384615384,0,2,-0.28675917054475775,1,0,1,2.0,0,2,0,0
2,1,0.6153846153846154,1,0,0.49384923350670684,2,0,2,1.0,0,3,2,0
3,1,0.5384615384615384,1,1,0.4147190665206679,2,0,2,2.0,0,3,2,0
2,0,-0.5384615384615384,0,0,0.7932606761565837,2,0,1,0.0,1,2,3,1
3,1,1.5384615384615385,0,0,-0.6182504106214072,2,0,2,0.0,1,3,0,0
3,1,0.0,0,0,-0.30921502874349854,0,0,2,0.0,1,2,0,0
1,1,1.5384615384615385,1,0,1.816785860936217,0,1,4,1.0,0,3,3,1
2,0,-0.38461538461538464,2,1,0.5366222967424036,2,0,3,3.0,0,2,2,1
3,1,0.0,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
1,1,0.0,0,0,1.1953274705721326,2,0,2,0.0,1,2,3,0
3,1,1.1538461538461537,0,0,-0.27392725157404874,2,0,2,0.0,1,3,1,0
1,1,0.46153846153846156,0,0,0.5173744182863401,0,0,2,0.0,1,2,2,1
3,1,0.5384615384615384,1,0,0.04687072269367646,2,0,2,1.0,0,3,2,0
3,1,0.07692307692307693,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
1,1,-0.15384615384615385,0,0,0.686328018067342,2,0,2,0.0,1,2,2,1
2,0,-0.5384615384615384,1,2,1.1602193402682728,0,0,3,3.0,0,2,3,1
1,0,0.8461538461538461,0,0,5.945810806186698,2,1,1,0.0,1,3,3,1
3,0,0.7692307692307693,1,5,0.7194771420750069,2,0,3,6.0,0,3,2,0
3,1,0.0,0,0,-0.3167003148097455,2,0,2,0.0,1,2,0,0
3,0,-0.5384615384615384,1,0,0.04473206953189159,1,0,1,1.0,0,2,2,1
3,1,0.0,0,0,-0.28675917054475775,1,0,2,0.0,1,2,0,0
3,1,0.46153846153846156,0,0,-0.27392725157404874,2,0,2,0.0,1,2,1,0
2,0,-0.38461538461538464,1,2,2.161998699698878,2,0,1,3.0,0,2,3,1
3,1,0.38461538461538464,1,1,-0.0023183000273747523,2,0,2,2.0,0,2,1,0
3,0,-0.23076923076923078,1,0,0.07039590747330968,2,0,3,1.0,0,2,2,0
2,0,-1.9230769230769231,2,1,1.049899055570764,2,1,1,3.0,0,0,3,1
2,1,-0.23076923076923078,0,0,-0.16913324664659188,2,0,2,0.0,1,2,1,0
3,1,-0.15384615384615385,1,0,0.0,0,0,2,1.0,0,2,1,0
1,1,1.0,1,0,1.629653709280044,2,1,2,1.0,0,3,3,1
3,1,-0.6923076923076923,1,1,0.055070318915959475,0,0,2,2.0,0,2,2,1
3,1,-0.6153846153846154,0,0,-0.2823022173555982,2,0,2,0.0,1,2,0,0
3,1,-0.6153846153846154,0,0,0.07039590747330968,2,0,2,0.0,1,2,2,0
1,1,2.4615384615384617,0,0,0.7642092116068985,2,1,2,0.0,1,4,3,0
2,1,2.1538461538461537,0,0,-0.090003079660553,1,0,4,0.0,1,3,1,0
1,0,-0.6153846153846154,0,0,2.716264885026006,2,1,1,0.0,1,2,3,1
3,1,-0.23076923076923078,0,0,-0.28052285792499315,2,0,2,0.0,1,2,0,0
3,1,0.0,0,0,-0.2874734807007939,1,0,2,0.0,1,2,0,0
1,1,3.923076923076923,0,0,0.6649414864494937,2,1,2,0.0,1,4,2,1
3,1,1.6923076923076923,0,0,-0.31652066794415556,2,0,2,0.0,1,3,0,0
1,1,0.23076923076923078,0,0,0.686328018067342,0,1,4,0.0,1,2,2,1
1,1,0.0,0,0,-0.6182504106214072,2,0,2,0.0,1,2,0,0
3,0,-1.5384615384615385,3,2,0.5751180536545305,2,0,1,5.0,0,0,2,0
